"Region","CellType","GWAS","Beta","P","P.adj.fdr"
"dlpfc","Oligo","MDD.PGC",0.066443,0.021615,0.064947
"dlpfc","Tcell","MDD.PGC",0.028555,0.36975,0.462052645914397
"sacc","Astro_A","MDD.PGC",0.045531,0.07583,0.155536293929712
"sacc","Astro_B","MDD.PGC",-0.038043,0.77003,0.82599709273183
"sacc","Excit_A.1","MDD.PGC",0.056376,0.0011578,0.00704556966824645
"sacc","Excit_B.1","MDD.PGC",0.019623,0.15182,0.245771183879093
"sacc","Excit_C.1","MDD.PGC",0.03996,0.0093437,0.0340832693181818
"sacc","Excit_D.1","MDD.PGC",0.05714,0.0027818,0.0137378123076923
"sacc","Excit_E.1","MDD.PGC",0.070471,0.00039176,0.00295894023529412
"sacc","Excit_F.1","MDD.PGC",0.069596,0.00071883,0.00485777747368421
"sacc","Excit_G","MDD.PGC",-0.044641,0.76814,0.824755284280936
"sacc","Inhib_A.1","MDD.PGC",0.0014694,0.4766,0.561370449129239
"sacc","Inhib_B.1","MDD.PGC",0.024216,0.11074,0.200401518987342
"sacc","Inhib_C.1","MDD.PGC",0.051913,0.02822,0.0779236129032258
"sacc","Inhib_D.1","MDD.PGC",0.048824,0.034117,0.0877220598802395
"sacc","Inhib_E.1","MDD.PGC",0.045941,0.097975,0.185545575221239
"sacc","Inhib_F.1","MDD.PGC",0.033356,0.13708,0.229180625
"sacc","Inhib_G","MDD.PGC",0.057066,0.053238,0.119789118881119
"sacc","Inhib_H","MDD.PGC",0.042603,0.074543,0.1531411392
"sacc","Inhib_I","MDD.PGC",0.057859,0.17626,0.272016634615385
"sacc","Inhib_J","MDD.PGC",0.024168,0.35555,0.448529705304519
"sacc","Inhib_K","MDD.PGC",-0.060197,0.80556,0.853669306930693
"sacc","Micro.1","MDD.PGC",0.0024332,0.47393,0.55879349862259
"sacc","Neu_FAT2.CDH15","MDD.PGC",0.11538,0.039354,0.0971058886756238
"sacc","OPC.1","MDD.PGC",0.085777,0.0027336,0.0136573634241245
"sacc","Oligo_A","MDD.PGC",0.065556,0.030492,0.0814472432432432
"sacc","Oligo_B","MDD.PGC",0.046278,0.29659,0.397530688935282
"hpc","Astro_A.1","MDD.PGC",0.072073,0.0090083,0.0331422842406877
"hpc","Astro_B.1","MDD.PGC",-0.0036045,0.53814,0.614743558718861
"hpc","Excit_A.2","MDD.PGC",0.040643,0.037937,0.0945846757281553
"hpc","Excit_B.2","MDD.PGC",0.035529,0.031965,0.0832516430020284
"hpc","Excit_C.2","MDD.PGC",0.076556,0.09585,0.183141964285714
"hpc","Excit_D.2","MDD.PGC",0.021952,0.2992,0.398624844720497
"hpc","Excit_E.2","MDD.PGC",0.12014,0.015641,0.0507147575757576
"hpc","Excit_F.2","MDD.PGC",0.078626,0.0024383,0.012423719047619
"hpc","Excit_G.1","MDD.PGC",-0.075969,0.85697,0.89605006514658
"hpc","Excit_H","MDD.PGC",0.15495,7.8365e-05,0.000762277727272727
"hpc","Inhib_A.2","MDD.PGC",0.047706,0.0080413,0.0308209826865672
"hpc","Inhib_B.2","MDD.PGC",0.079287,0.0044278,0.0199484042105263
"hpc","Inhib_C.2","MDD.PGC",0.11814,0.045518,0.107136395604396
"hpc","Inhib_D.2","MDD.PGC",0.054331,0.058618,0.129544771084337
"hpc","Micro.2","MDD.PGC",0.021825,0.26126,0.365820981461287
"hpc","Mural.1","MDD.PGC",-0.070134,0.86554,0.902072532467532
"hpc","OPC.2","MDD.PGC",0.095036,0.0011553,0.00704556966824645
"hpc","OPC_COP","MDD.PGC",-0.07491,0.85838,0.896794076484947
"hpc","Oligo.1","MDD.PGC",0.053804,0.047107,0.109376831826401
"hpc","Tcell.1","MDD.PGC",0.017866,0.37969,0.469674335260116
"nac","Astro_A.2","MDD.PGC",-0.044629,0.86806,0.903232609400324
"nac","Astro_B.2","MDD.PGC",0.045868,0.038146,0.0949214418604651
"nac","Inhib_A.3","MDD.PGC",0.044279,0.030822,0.0819367453416149
"nac","Inhib_B.3","MDD.PGC",0.027186,0.28825,0.389835915789474
"nac","Inhib_C.3","MDD.PGC",0.057995,0.022259,0.0660059030023095
"nac","Inhib_D.3","MDD.PGC",0.047222,0.03568,0.0903611834319527
"nac","Inhib_E.2","MDD.PGC",0.018334,0.33501,0.431880361445783
"nac","MSN.D1_A","MDD.PGC",0.021523,0.12255,0.212353846153846
"nac","MSN.D1_B","MDD.PGC",0.054537,0.11547,0.20535108033241
"nac","MSN.D1_C","MDD.PGC",0.056142,0.056973,0.126552725388601
"nac","MSN.D1_D","MDD.PGC",0.012797,0.27335,0.37739935483871
"nac","MSN.D1_E","MDD.PGC",0.092822,0.0013094,0.0078564
"nac","MSN.D1_F","MDD.PGC",0.068953,0.10325,0.191579479768786
"nac","MSN.D2_A","MDD.PGC",0.02055,0.14003,0.232314418604651
"nac","MSN.D2_B","MDD.PGC",0.034745,0.11377,0.203544401114206
"nac","MSN.D2_C","MDD.PGC",0.089928,0.0029692,0.0143325293233083
"nac","MSN.D2_D","MDD.PGC",0.05431,0.18254,0.278693650416171
"nac","Macrophage.1","MDD.PGC",0.017088,0.35663,0.448934235294118
"nac","Micro.3","MDD.PGC",0.004353,0.44604,0.532263345724907
"nac","Micro_resting","MDD.PGC",-0.095631,0.78021,0.834129592006661
"nac","OPC.3","MDD.PGC",0.090397,0.00071577,0.00485777747368421
"nac","OPC_COP.1","MDD.PGC",0.032419,0.2999,0.398624844720497
"nac","Oligo_A.1","MDD.PGC",0.035693,0.0955,0.182745156482861
"nac","Oligo_B.1","MDD.PGC",0.10215,0.0027664,0.0137378123076923
"amy","Astro_A.3","MDD.PGC",0.053979,0.023479,0.0682146787330317
"amy","Astro_B.3","MDD.PGC",-0.012666,0.53989,0.615328802129547
"amy","Endo","MDD.PGC",-0.068842,0.90735,0.929952114924182
"amy","Excit_A.3","MDD.PGC",0.039489,0.012354,0.0427561617250674
"amy","Excit_B.3","MDD.PGC",0.097535,0.005123,0.0219997725752508
"amy","Excit_C.3","MDD.PGC",0.055375,0.028464,0.0784287038626609
"amy","Inhib_A.4","MDD.PGC",0.028129,0.063165,0.136771939393939
"amy","Inhib_B.4","MDD.PGC",0.024815,0.11452,0.204511376912378
"amy","Inhib_C.4","MDD.PGC",0.052858,0.014714,0.0488185426356589
"amy","Inhib_D.4","MDD.PGC",0.037815,0.036376,0.0910463625730994
"amy","Inhib_E.3","MDD.PGC",0.036761,0.093834,0.180363556886228
"amy","Inhib_F.2","MDD.PGC",0.026761,0.1448,0.236844840764331
"amy","Inhib_G.1","MDD.PGC",0.19331,0.00043076,0.00321567348837209
"amy","Inhib_H.1","MDD.PGC",0.10728,0.0070497,0.0279377
"amy","Micro.4","MDD.PGC",0.0026324,0.46714,0.552818211981567
"amy","Mural.2","MDD.PGC",-0.067678,0.9185,0.935751911181602
"amy","OPC.4","MDD.PGC",0.076863,0.001954,0.0108547810344828
"amy","Oligo.2","MDD.PGC",0.063453,0.027043,0.0756331826086956
"amy","Tcell.2","MDD.PGC",-0.0029357,0.51915,0.597301612903226
"dlpfc","Astro","PTSD.PGC2",0.044256,0.10815,0.196692067988669
"dlpfc","Excit_A","PTSD.PGC2",0.020823,0.12121,0.210999945872801
"dlpfc","Excit_B","PTSD.PGC2",0.045251,0.0072964,0.0285627365853659
"dlpfc","Excit_C","PTSD.PGC2",0.042193,0.0070909,0.0280145095384615
"dlpfc","Excit_D","PTSD.PGC2",0.037827,0.053271,0.119789118881119
"dlpfc","Excit_E","PTSD.PGC2",0.050342,0.0064844,0.0261822943396226
"dlpfc","Excit_F","PTSD.PGC2",0.041692,0.022471,0.0661760642201835
"dlpfc","Inhib_A","PTSD.PGC2",0.050987,0.015752,0.0508180100502513
"dlpfc","Inhib_B","PTSD.PGC2",0.041847,0.048115,0.11112373381295
"dlpfc","Inhib_C","PTSD.PGC2",0.041552,0.0319,0.0832516430020284
"dlpfc","Inhib_D","PTSD.PGC2",0.024766,0.1025,0.190850782608696
"dlpfc","Inhib_E","PTSD.PGC2",-0.048194,0.69087,0.754917755102041
"dlpfc","Inhib_F","PTSD.PGC2",0.10544,0.15404,0.247853834586466
"dlpfc","Macrophage","PTSD.PGC2",-0.1026,0.94215,0.952535905511811
"dlpfc","Micro","PTSD.PGC2",0.032893,0.19524,0.292326993006993
"dlpfc","Mural","PTSD.PGC2",-0.11652,0.9488,0.95658
"dlpfc","OPC","PTSD.PGC2",0.05192,0.051392,0.116585385159011
"dlpfc","Oligo","PTSD.PGC2",0.087147,0.0032266,0.0154587850746269
"dlpfc","Tcell","PTSD.PGC2",0.0053569,0.47354,0.55879349862259
"sacc","Astro_A","PTSD.PGC2",0.064036,0.018594,0.0582309658536585
"sacc","Astro_B","PTSD.PGC2",0.026949,0.29967,0.398624844720497
"sacc","Excit_A.1","PTSD.PGC2",0.033934,0.030933,0.0820619256198347
"sacc","Excit_B.1","PTSD.PGC2",0.033903,0.035567,0.0902530197628459
"sacc","Excit_C.1","PTSD.PGC2",0.041127,0.0062587,0.0255929006369427
"sacc","Excit_D.1","PTSD.PGC2",0.039848,0.023407,0.0682146787330317
"sacc","Excit_E.1","PTSD.PGC2",0.054965,0.003261,0.0155078666666667
"sacc","Excit_F.1","PTSD.PGC2",0.039595,0.030511,0.0814472432432432
"sacc","Excit_G","PTSD.PGC2",0.022704,0.35029,0.444439090909091
"sacc","Inhib_A.1","PTSD.PGC2",0.033874,0.085387,0.169454262751159
"sacc","Inhib_B.1","PTSD.PGC2",0.031067,0.055644,0.12403975
"sacc","Inhib_C.1","PTSD.PGC2",0.011993,0.3283,0.425795151515151
"sacc","Inhib_D.1","PTSD.PGC2",0.041621,0.057936,0.128258317241379
"sacc","Inhib_E.1","PTSD.PGC2",0.025944,0.22508,0.325820428410372
"sacc","Inhib_F.1","PTSD.PGC2",0.065695,0.013532,0.0457239157894737
"sacc","Inhib_G","PTSD.PGC2",0.05341,0.063273,0.136771939393939
"sacc","Inhib_H","PTSD.PGC2",0.039062,0.082921,0.165584080870918
"sacc","Inhib_I","PTSD.PGC2",-0.020474,0.63039,0.695974329896907
"sacc","Inhib_J","PTSD.PGC2",0.056145,0.1867,0.283695621301775
"sacc","Inhib_K","PTSD.PGC2",0.036816,0.29447,0.395915685863874
"sacc","Micro.1","PTSD.PGC2",0.0349,0.16574,0.260796764705882
"sacc","Neu_FAT2.CDH15","PTSD.PGC2",-0.097483,0.93857,0.950413154574132
"sacc","OPC.1","PTSD.PGC2",0.056963,0.029693,0.0807750254237288
"sacc","Oligo_A","PTSD.PGC2",0.083599,0.0072187,0.0283740440366972
"sacc","Oligo_B","PTSD.PGC2",0.016815,0.42712,0.514950309859155
"hpc","Astro_A.1","PTSD.PGC2",0.025679,0.19314,0.291755011764706
"hpc","Astro_B.1","PTSD.PGC2",-0.02746,0.76786,0.824755284280936
"hpc","Excit_A.2","PTSD.PGC2",0.028508,0.10027,0.188501727672035
"hpc","Excit_B.2","PTSD.PGC2",0.048062,0.0055689,0.0234441560655738
"hpc","Excit_C.2","PTSD.PGC2",0.067759,0.12118,0.210999945872801
"hpc","Excit_D.2","PTSD.PGC2",0.023407,0.27854,0.382264358974359
"hpc","Excit_E.2","PTSD.PGC2",-0.067353,0.90253,0.928564519230769
"hpc","Excit_F.2","PTSD.PGC2",0.037562,0.080253,0.161512307210031
"hpc","Excit_G.1","PTSD.PGC2",0.025076,0.35879,0.450769432485323
"hpc","Excit_H","PTSD.PGC2",0.060822,0.061825,0.134547966101695
"hpc","Inhib_A.2","PTSD.PGC2",0.020298,0.153,0.246798994974874
"hpc","Inhib_B.2","PTSD.PGC2",0.04574,0.064659,0.139533035294118
"hpc","Inhib_C.2","PTSD.PGC2",0.018065,0.39636,0.483770190114068
"hpc","Inhib_D.2","PTSD.PGC2",0.07217,0.016054,0.05153334
"hpc","Micro.2","PTSD.PGC2",0.029592,0.18138,0.277252285714286
"hpc","Mural.1","PTSD.PGC2",-0.020049,0.62747,0.693348950086059
"hpc","OPC.2","PTSD.PGC2",0.049121,0.05511,0.123063026086957
"hpc","OPC_COP","PTSD.PGC2",0.071296,0.13829,0.230303968871595
"hpc","Oligo.1","PTSD.PGC2",0.083678,0.0039764,0.018432121299639
"hpc","Tcell.1","PTSD.PGC2",0.021506,0.34414,0.438804131082423
"nac","Astro_A.2","PTSD.PGC2",-0.0055264,0.55476,0.626641688654353
"nac","Astro_B.2","PTSD.PGC2",0.027877,0.1331,0.224573455978975
"nac","Inhib_A.3","PTSD.PGC2",0.060176,0.0053699,0.0229068159468439
"nac","Inhib_B.3","PTSD.PGC2",0.12896,0.0027791,0.0137378123076923
"nac","Inhib_C.3","PTSD.PGC2",0.038654,0.080052,0.161360703296703
"nac","Inhib_D.3","PTSD.PGC2",0.056641,0.012978,0.0443184893617021
"nac","Inhib_E.2","PTSD.PGC2",0.078343,0.034565,0.088373916500994
"nac","MSN.D1_A","PTSD.PGC2",0.02613,0.076281,0.155715109697933
"nac","MSN.D1_B","PTSD.PGC2",0.031967,0.23329,0.33543601343785
"nac","MSN.D1_C","PTSD.PGC2",0.014192,0.34055,0.435167402985075
"nac","MSN.D1_D","PTSD.PGC2",0.026518,0.10256,0.190850782608696
"nac","MSN.D1_E","PTSD.PGC2",0.049466,0.050798,0.115646510638298
"nac","MSN.D1_F","PTSD.PGC2",0.090208,0.041572,0.101287377609108
"nac","MSN.D2_A","PTSD.PGC2",0.020874,0.13056,0.222924255319149
"nac","MSN.D2_B","PTSD.PGC2",0.03409,0.11293,0.202516927374302
"nac","MSN.D2_C","PTSD.PGC2",0.045978,0.073861,0.152818670947031
"nac","MSN.D2_D","PTSD.PGC2",0.033984,0.27908,0.382431931696905
"nac","Macrophage.1","PTSD.PGC2",-0.056065,0.89366,0.922395048231511
"nac","Micro.3","PTSD.PGC2",0.013659,0.32674,0.425059939209726
"nac","Micro_resting","PTSD.PGC2",0.081008,0.25249,0.355869549945115
"nac","OPC.3","PTSD.PGC2",0.042602,0.06125,0.133522920203735
"nac","OPC_COP.1","PTSD.PGC2",-0.096167,0.94378,0.95268358490566
"nac","Oligo_A.1","PTSD.PGC2",0.05166,0.026003,0.0733798945054945
"nac","Oligo_B.1","PTSD.PGC2",0.10435,0.0022421,0.0117504342857143
"amy","Astro_A.3","PTSD.PGC2",0.031824,0.11192,0.201267899159664
"amy","Astro_B.3","PTSD.PGC2",-0.013041,0.54153,0.616422446808511
"amy","Endo","PTSD.PGC2",-0.017694,0.64504,0.710318490566038
"amy","Excit_A.3","PTSD.PGC2",0.029297,0.046876,0.109037652173913
"amy","Excit_B.3","PTSD.PGC2",0.074282,0.022192,0.0659595555555556
"amy","Excit_C.3","PTSD.PGC2",0.032781,0.12125,0.210999945872801
"amy","Inhib_A.4","PTSD.PGC2",0.040087,0.012931,0.0443184893617021
"amy","Inhib_B.4","PTSD.PGC2",0.027533,0.08939,0.174698264840183
"amy","Inhib_C.4","PTSD.PGC2",0.043583,0.034228,0.0877220598802395
"amy","Inhib_D.4","PTSD.PGC2",0.036788,0.038829,0.0962479459459459
"amy","Inhib_E.3","PTSD.PGC2",0.06463,0.0099348,0.0357318857142857
"amy","Inhib_F.2","PTSD.PGC2",0.035999,0.074148,0.152818670947031
"amy","Inhib_G.1","PTSD.PGC2",0.025124,0.32896,0.426220625630676
"amy","Inhib_H.1","PTSD.PGC2",0.085245,0.022453,0.0661760642201835
"amy","Micro.4","PTSD.PGC2",0.019526,0.26111,0.365820981461287
"amy","Mural.2","PTSD.PGC2",-0.0070481,0.55899,0.630705764499121
"amy","OPC.4","PTSD.PGC2",0.055544,0.016314,0.0518494455445545
"amy","Oligo.2","PTSD.PGC2",0.084732,0.0045032,0.0202171636363636
"amy","Tcell.2","PTSD.PGC2",0.018802,0.37173,0.463399339805825
"dlpfc","Astro","ADHD.PGC.iPsych",0.091884,0.0062146,0.0255356012779553
"dlpfc","Excit_A","ADHD.PGC.iPsych",0.038895,0.015371,0.0502197557251908
"dlpfc","Excit_B","ADHD.PGC.iPsych",0.03559,0.030465,0.0814472432432432
"dlpfc","Excit_C","ADHD.PGC.iPsych",0.030209,0.043976,0.104665022222222
"dlpfc","Excit_D","ADHD.PGC.iPsych",0.056715,0.0084554,0.0317448350877193
"dlpfc","Excit_E","ADHD.PGC.iPsych",0.019429,0.17558,0.27194779252111
"dlpfc","Excit_F","ADHD.PGC.iPsych",0.036866,0.040158,0.098402427480916
"dlpfc","Inhib_A","ADHD.PGC.iPsych",0.007537,0.37854,0.469609043478261
"dlpfc","Inhib_B","ADHD.PGC.iPsych",0.02417,0.17317,0.269189200968523
"dlpfc","Inhib_C","ADHD.PGC.iPsych",0.032082,0.079966,0.161360703296703
"dlpfc","Inhib_D","ADHD.PGC.iPsych",0.028873,0.074074,0.152818670947031
"dlpfc","Inhib_E","ADHD.PGC.iPsych",-0.0088004,0.53689,0.614408877005348
"dlpfc","Inhib_F","ADHD.PGC.iPsych",-0.082987,0.78281,0.836213011647255
"dlpfc","Macrophage","ADHD.PGC.iPsych",-0.022359,0.63093,0.695974329896907
"dlpfc","Micro","ADHD.PGC.iPsych",0.060901,0.065833,0.141353799331104
"dlpfc","Mural","ADHD.PGC.iPsych",0.060561,0.20013,0.298105475638051
"dlpfc","OPC","ADHD.PGC.iPsych",0.016891,0.30382,0.401755798146241
"dlpfc","Oligo","ADHD.PGC.iPsych",0.014648,0.32673,0.425059939209726
"dlpfc","Tcell","ADHD.PGC.iPsych",-0.19621,0.98666,0.987429025720966
"sacc","Astro_A","ADHD.PGC.iPsych",0.090603,0.0022994,0.0120017463414634
"sacc","Astro_B","ADHD.PGC.iPsych",0.057537,0.13593,0.227851331592689
"sacc","Excit_A.1","ADHD.PGC.iPsych",0.037012,0.02213,0.0659278886310905
"sacc","Excit_B.1","ADHD.PGC.iPsych",0.039909,0.017898,0.0563260588235294
"sacc","Excit_C.1","ADHD.PGC.iPsych",0.018029,0.14381,0.236127928388747
"sacc","Excit_D.1","ADHD.PGC.iPsych",0.019051,0.17806,0.273164105011933
"sacc","Excit_E.1","ADHD.PGC.iPsych",0.031036,0.068866,0.145914099009901
"sacc","Excit_F.1","ADHD.PGC.iPsych",0.043141,0.02344,0.0682146787330317
"sacc","Excit_G","ADHD.PGC.iPsych",0.089609,0.067648,0.143973814569536
"sacc","Inhib_A.1","ADHD.PGC.iPsych",0.020549,0.20429,0.302547128027682
"sacc","Inhib_B.1","ADHD.PGC.iPsych",0.021104,0.1405,0.232476804123711
"sacc","Inhib_C.1","ADHD.PGC.iPsych",0.025965,0.1711,0.26723737545565
"sacc","Inhib_D.1","ADHD.PGC.iPsych",0.01584,0.27829,0.382264358974359
"sacc","Inhib_E.1","ADHD.PGC.iPsych",0.075607,0.015109,0.0494896836734694
"sacc","Inhib_F.1","ADHD.PGC.iPsych",0.023475,0.22183,0.323670136363636
"sacc","Inhib_G","ADHD.PGC.iPsych",0.012483,0.36039,0.4518952734375
"sacc","Inhib_H","ADHD.PGC.iPsych",-0.0021031,0.52802,0.605795785714286
"sacc","Inhib_I","ADHD.PGC.iPsych",0.073747,0.1177,0.207591758241758
"sacc","Inhib_J","ADHD.PGC.iPsych",0.12718,0.021087,0.0637075482352941
"sacc","Inhib_K","ADHD.PGC.iPsych",0.003782,0.47809,0.56214978021978
"sacc","Micro.1","ADHD.PGC.iPsych",0.043988,0.12196,0.211617081081081
"sacc","Neu_FAT2.CDH15","ADHD.PGC.iPsych",0.080242,0.11097,0.200401518987342
"sacc","OPC.1","ADHD.PGC.iPsych",0.015924,0.30377,0.401755798146241
"sacc","Oligo_A","ADHD.PGC.iPsych",0.021224,0.27086,0.3747675
"sacc","Oligo_B","ADHD.PGC.iPsych",0.050601,0.28605,0.388664761904762
"hpc","Astro_A.1","ADHD.PGC.iPsych",0.086803,0.0021192,0.0113215767634855
"hpc","Astro_B.1","ADHD.PGC.iPsych",0.013519,0.35919,0.450830850439883
"hpc","Excit_A.2","ADHD.PGC.iPsych",0.019674,0.19626,0.293361862630966
"hpc","Excit_B.2","ADHD.PGC.iPsych",0.022704,0.11916,0.209018360655738
"hpc","Excit_C.2","ADHD.PGC.iPsych",0.0425,0.23877,0.341403875278396
"hpc","Excit_D.2","ADHD.PGC.iPsych",0.058123,0.077565,0.157834326465927
"hpc","Excit_E.2","ADHD.PGC.iPsych",0.045519,0.20406,0.302547128027682
"hpc","Excit_F.2","ADHD.PGC.iPsych",0.038441,0.082898,0.165584080870918
"hpc","Excit_G.1","ADHD.PGC.iPsych",0.04658,0.24879,0.351813171806167
"hpc","Excit_H","ADHD.PGC.iPsych",0.026098,0.26122,0.365820981461287
"hpc","Inhib_A.2","ADHD.PGC.iPsych",0.0066432,0.37029,0.462052827988338
"hpc","Inhib_B.2","ADHD.PGC.iPsych",0.036325,0.11595,0.205919502074689
"hpc","Inhib_C.2","ADHD.PGC.iPsych",-0.082801,0.87539,0.908248497576737
"hpc","Inhib_D.2","ADHD.PGC.iPsych",0.043152,0.10411,0.192341352517986
"hpc","Micro.2","ADHD.PGC.iPsych",0.025912,0.2255,0.326060810810811
"hpc","Mural.1","ADHD.PGC.iPsych",0.018038,0.38644,0.476189021113244
"hpc","OPC.2","ADHD.PGC.iPsych",0.04998,0.054478,0.122076356020942
"hpc","OPC_COP","ADHD.PGC.iPsych",0.064531,0.17129,0.26723737545565
"hpc","Oligo.1","ADHD.PGC.iPsych",0.006067,0.4246,0.513842035815269
"hpc","Tcell.1","ADHD.PGC.iPsych",-0.09049,0.94349,0.95268358490566
"nac","Astro_A.2","ADHD.PGC.iPsych",0.0053113,0.4476,0.533628969359331
"nac","Astro_B.2","ADHD.PGC.iPsych",0.069555,0.0033376,0.0156891678832117
"nac","Inhib_A.3","ADHD.PGC.iPsych",0.016253,0.24637,0.349545944751381
"nac","Inhib_B.3","ADHD.PGC.iPsych",-0.054042,0.86633,0.902163600973236
"nac","Inhib_C.3","ADHD.PGC.iPsych",0.021441,0.22647,0.326727505617978
"nac","Inhib_D.3","ADHD.PGC.iPsych",0.046722,0.036221,0.0910463625730994
"nac","Inhib_E.2","ADHD.PGC.iPsych",0.018363,0.33796,0.43394064
"nac","MSN.D1_A","ADHD.PGC.iPsych",0.0072463,0.348,0.442084629080119
"nac","MSN.D1_B","ADHD.PGC.iPsych",0.057991,0.097583,0.185076177252585
"nac","MSN.D1_C","ADHD.PGC.iPsych",0.055249,0.061208,0.133522920203735
"nac","MSN.D1_D","ADHD.PGC.iPsych",0.042437,0.023378,0.0682146787330317
"nac","MSN.D1_E","ADHD.PGC.iPsych",0.061624,0.021945,0.0656815384615385
"nac","MSN.D1_F","ADHD.PGC.iPsych",0.027661,0.2983,0.398624844720497
"nac","MSN.D2_A","ADHD.PGC.iPsych",0.0033185,0.43053,0.518088584817245
"nac","MSN.D2_B","ADHD.PGC.iPsych",0.06523,0.01192,0.0415904347826087
"nac","MSN.D2_C","ADHD.PGC.iPsych",0.048255,0.069499,0.14701271169687
"nac","MSN.D2_D","ADHD.PGC.iPsych",-0.011455,0.57883,0.649165729257642
"nac","Macrophage.1","ADHD.PGC.iPsych",-0.00022434,0.50192,0.583059059674503
"nac","Micro.3","ADHD.PGC.iPsych",0.030676,0.17237,0.2682704
"nac","Micro_resting","ADHD.PGC.iPsych",0.11354,0.18453,0.280730473933649
"nac","OPC.3","ADHD.PGC.iPsych",0.040646,0.07407,0.152818670947031
"nac","OPC_COP.1","ADHD.PGC.iPsych",0.0021287,0.48602,0.56886935278031
"nac","Oligo_A.1","ADHD.PGC.iPsych",-0.00075719,0.51121,0.58993628032345
"nac","Oligo_B.1","ADHD.PGC.iPsych",0.02823,0.22264,0.324483269012486
"amy","Astro_A.3","ADHD.PGC.iPsych",0.059975,0.013397,0.0453871978891821
"amy","Astro_B.3","ADHD.PGC.iPsych",0.14138,0.14274,0.234972
"amy","Endo","ADHD.PGC.iPsych",0.013392,0.39565,0.483363082778306
"amy","Excit_A.3","ADHD.PGC.iPsych",0.0074999,0.3372,0.433398198198198
"amy","Excit_B.3","ADHD.PGC.iPsych",0.020485,0.29392,0.395590440251572
"amy","Excit_C.3","ADHD.PGC.iPsych",0.016867,0.28,0.382875399361022
"amy","Inhib_A.4","ADHD.PGC.iPsych",0.017069,0.17828,0.273164105011933
"amy","Inhib_B.4","ADHD.PGC.iPsych",0.00053131,0.48974,0.571986981818182
"amy","Inhib_C.4","ADHD.PGC.iPsych",0.025204,0.14895,0.242397718631179
"amy","Inhib_D.4","ADHD.PGC.iPsych",0.021791,0.15358,0.24742373902133
"amy","Inhib_E.3","ADHD.PGC.iPsych",0.057656,0.020028,0.0613636104513064
"amy","Inhib_F.2","ADHD.PGC.iPsych",0.017742,0.24036,0.3429136
"amy","Inhib_G.1","ADHD.PGC.iPsych",0.14975,0.0050969,0.0219611395973154
"amy","Inhib_H.1","ADHD.PGC.iPsych",-0.057741,0.90135,0.928094145950281
"amy","Micro.4","ADHD.PGC.iPsych",0.030136,0.17613,0.272016634615385
"amy","Mural.2","ADHD.PGC.iPsych",-0.081873,0.94913,0.95658
"amy","OPC.4","ADHD.PGC.iPsych",0.0382,0.076106,0.155605261146497
"amy","Oligo.2","ADHD.PGC.iPsych",0.0036054,0.45641,0.542620777777778
"amy","Tcell.2","ADHD.PGC.iPsych",-0.073218,0.88588,0.915255446500402
"dlpfc","Astro","AD.metaPh3",0.04061,0.096288,0.183705485884101
"dlpfc","Excit_A","AD.metaPh3",0.029917,0.027438,0.0760915593952484
"dlpfc","Excit_B","AD.metaPh3",0.0069976,0.33273,0.430236978851964
"dlpfc","Excit_C","AD.metaPh3",0.010875,0.23864,0.341403875278396
"dlpfc","Excit_D","AD.metaPh3",0.0057993,0.38977,0.478455717017208
"dlpfc","Excit_E","AD.metaPh3",0.023705,0.094202,0.180800251121076
"dlpfc","Excit_F","AD.metaPh3",0.020555,0.12826,0.22046297188755
"dlpfc","Inhib_A","AD.metaPh3",0.012241,0.2797,0.382872921108742
"dlpfc","Inhib_B","AD.metaPh3",0.00087525,0.48411,0.567150766423358
"dlpfc","Inhib_C","AD.metaPh3",0.03396,0.042451,0.10245692481203
"dlpfc","Inhib_D","AD.metaPh3",0.020108,0.12133,0.210999945872801
"dlpfc","Inhib_E","AD.metaPh3",-0.043021,0.70558,0.765819712595097
"dlpfc","Inhib_F","AD.metaPh3",-0.051485,0.70919,0.769087804054054
"dlpfc","Macrophage","AD.metaPh3",0.13426,0.0084931,0.0317841953757225
"dlpfc","Micro","AD.metaPh3",0.1045,0.00092949,0.00605819878172589
"dlpfc","Mural","AD.metaPh3",-0.034187,0.71134,0.770768405063291
"dlpfc","OPC","AD.metaPh3",0.046428,0.051838,0.117183084507042
"dlpfc","Oligo","AD.metaPh3",0.052405,0.030298,0.0814472432432432
"dlpfc","Tcell","AD.metaPh3",0.26958,0.00012237,0.00111434808510638
"sacc","Astro_A","AD.metaPh3",0.027742,0.15101,0.244819242424242
"sacc","Astro_B","AD.metaPh3",0.057047,0.10492,0.193004699140401
"sacc","Excit_A.1","AD.metaPh3",0.019788,0.10688,0.195211834992888
"sacc","Excit_B.1","AD.metaPh3",0.018556,0.12994,0.222622689747004
"sacc","Excit_C.1","AD.metaPh3",0.031427,0.014795,0.0489607731958763
"sacc","Excit_D.1","AD.metaPh3",0.016549,0.17452,0.270632463768116
"sacc","Excit_E.1","AD.metaPh3",0.0018975,0.45785,0.543326617375231
"sacc","Excit_F.1","AD.metaPh3",0.017825,0.16962,0.26527658952497
"sacc","Excit_G","AD.metaPh3",0.00015618,0.49883,0.580686962828649
"sacc","Inhib_A.1","AD.metaPh3",0.027439,0.10082,0.188982306569343
"sacc","Inhib_B.1","AD.metaPh3",-0.0016073,0.5379,0.614743558718861
"sacc","Inhib_C.1","AD.metaPh3",0.025147,0.14173,0.233909151670951
