names,RVolume,X,Y,Z,BB1,BB2,BB3,BB4,BB5,BB6,P_Opal520_Lp20,MP_Opal520_Lp20,MI_P_Opal520_Lp20,MI_MP_Opal520_Lp20,D_Opal520_Lp20,MD_Opal520_Lp20,V_Opal520_Lp20,MV_Opal520_Lp20,MI_D_Opal520_Lp20,MI_MD_Opal520_Lp20,P_Opal570Lp1_0,MP_Opal570Lp1_0,MI_P_Opal570Lp1_0,MI_MP_Opal570Lp1_0,D_Opal570Lp1_0,MD_Opal570Lp1_0,V_Opal570Lp1_0,MV_Opal570Lp1_0,MI_D_Opal570Lp1_0,MI_MD_Opal570Lp1_0,P_Opal620_LP10,MP_Opal620_LP10,MI_P_Opal620_LP10,MI_MP_Opal620_LP10,D_Opal620_LP10,MD_Opal620_LP10,V_Opal620_LP10,MV_Opal620_LP10,MI_D_Opal620_LP10,MI_MD_Opal620_LP10,P_Opal690Lp30,MP_Opal690Lp30,MI_P_Opal690Lp30,MI_MP_Opal690Lp30,D_Opal690Lp30,MD_Opal690Lp30,V_Opal690Lp30,MV_Opal690Lp30,MI_D_Opal690Lp30,MI_MD_Opal690Lp30
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,2194,645.564266180492,986.928441203282,6.31175934366454,629.5,969.5,4.5,34,36,4,39,11,4986.82051282051,4243.72727272727,4,3,15.75,4.33333333333333,4833.85955882353,4085.97777777778,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2,0,1611.5,NaN,2,0,2.5,NaN,1454.375,NaN
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,11215,712.137494427107,997.395363352653,6.00588497547927,671.5,961.5,4.5,82,63,3,68,33,4209.60294117647,3974.87878787879,13,14,12.7692307692308,3.35714285714286,4276.30445443671,3955.82959183674,2,2,11554,11554,1,1,2,2,11554,11554,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1153,1109,1758.87077189939,1760.55996393147,92,89,18.4891304347826,18.0674157303371,1494.68311803633,1480.88520597001
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,17743,898.104041030265,643.15453981852,7.25108493490391,854.5,595.5,4.5,103,92,5,46,11,4609.26086956522,4032.72727272727,16,6,4.875,2.83333333333333,4491.54345238095,3874.09722222222,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,3,0,4291.33333333333,NaN,3,0,1,NaN,4291.33333333333,NaN,31,3,1356.93548387097,1268,11,3,4.27272727272727,1,1373.56483516484,1268
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,16432,181.335017039922,395.635954235638,7.02349074975657,130.5,361.5,4.5,102,74,5,455,25,4919.94505494505,4370.36,97,12,11.360824742268,2.41666666666667,4714.81550198179,4099.03472222222,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,11,0,4300,NaN,6,0,4,NaN,4168.6126984127,NaN,208,6,1481.57692307692,1363.5,81,5,4.83950617283951,1.4,1499.86865826016,1359.6
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,17334,246.367255105573,494.367601246106,7.31418022383754,204.5,454.5,4.5,84,81,5,22,9,5438.22727272727,4920.44444444444,6,2,7.5,4.5,5860.23968253968,5642.5625,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,6,2,1532,1372.5,5,2,1.8,1,1413.9,1372.5
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,21153,320.083061504278,425.947194251406,7.26577790384343,274.5,372.5,5.5,90,105,4,392,99,4517.90306122449,4118.34343434343,79,40,8.45569620253165,2.7,4389.22062585019,4044.43979166667,9,9,13613.4444444444,13613.4444444444,1,1,9,9,13613.4444444444,13613.4444444444,7,2,4032.28571428571,3863.5,6,2,1.16666666666667,1,4054.25,3863.5,4890,4216,2161.67075664622,2120.83799810247,258,240,30.7984496124031,25.2416666666667,1730.80229992489,1686.90047427855
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,12519,358.120776419842,558.084431663871,7.01238118060548,315.5,521.5,5.5,86,76,3,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,2205,401.66485260771,8.99954648526077,7.81995464852608,376.5,0.5,5.5,54,24,4,2,1,3590,3217,2,1,2,1,3711.83333333333,3217,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1,1,1459,1459,1,1,1,1,1459,1459
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,4495,567.441379310345,39.880978865406,7.20066740823137,541.5,20.5,4.5,54,40,5,3,1,3949.33333333333,3343,1,1,75,1,5613.08,3343,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,16247,741.664368806549,645.9113682526,7.20705360989721,698.5,596.5,5.5,80,100,4,13,11,4186.61538461538,4309.72727272727,3,3,14.6666666666667,9.33333333333333,3957.30740740741,4069.63921568627,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1,0,1165,NaN,1,0,1,NaN,1165,NaN
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,1964,189.644602851324,541.96283095723,7.19704684317719,170.5,523.5,5.5,43,33,3,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,15689,541.367582382561,556.760086684939,7.45713557269424,493.5,501.5,5.5,93,112,3,45,8,4332.68888888889,3489,17,6,3.23529411764706,1.33333333333333,3992.34138655462,3476.41666666667,249,208,19070.3694779116,19823.2884615385,4,4,81,70.5,16274.2328347691,15821.6124643987,1703,1614,7281.18085731063,7242.7019826518,39,38,62.6666666666667,60.2105263157895,5467.61704815576,5436.44156260515,160,99,1490.9125,1486.19191919192,75,60,2.8,2.03333333333333,1423.3741005291,1415.18849206349
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,15741,746.116511022171,208.458293628105,8.28130360205832,709.5,171.5,5.5,73,77,5,14,14,3933.92857142857,3933.92857142857,7,7,5,5,3749.913003663,3749.913003663,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1,1,1256,1256,1,1,1,1,1256,1256
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,3654,946.970717022441,465.07991242474,7.80870279146141,916.5,439.5,6.5,68,58,3,81,29,4499.62962962963,4156.37931034483,21,15,8.52380952380952,4.2,4340.34667713239,4069.0158994709,192,147,17308.671875,17143.9183673469,4,5,113.75,77.8,16118.1146697363,14785.7745889,5,1,4123,3881,4,1,1.25,1,4031.75,3881,29,7,1425.10344827586,1271.57142857143,16,6,3.1875,1.5,1443.59323489011,1290.33333333333
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,463,995.483801295896,699.479481641469,7.59179265658747,986.5,690.5,6.5,19,19,2,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,221,1021.26244343891,657.054298642534,7.63800904977376,1016.5,646.5,6.5,8,21,2,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,9077,606.709926187066,186.300760163049,8.60141015754104,573.5,154.5,6.5,68,67,4,36,4,5049.19444444444,3829.25,8,2,10.875,2,4819.77526175841,3779.16666666667,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2,0,4148,NaN,2,0,2,NaN,4388.83333333333,NaN,17,0,1460.05882352941,NaN,3,0,16.3333333333333,NaN,1415.36777128005,NaN
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_10_Linear unmixing,2170,1016.39124423963,23.6451612903226,9.41244239631336,1003.5,0.5,7.5,21,51,4,14,4,4801,4011.5,2,4,82,1.25,6402.05990636306,3885,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2,0,4003.5,NaN,2,0,30.5,NaN,4796.8220338983,NaN,2,0,1421,NaN,2,0,18.5,NaN,1858.08333333333,NaN
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,34067,36.9154607097778,752.711216132915,8.18217042886077,0.5,681.5,5.5,112,167,5,201,89,4322.01990049751,4005.29213483146,53,31,4.43396226415094,3.19354838709677,4237.22039552084,3924.20887096774,351,321,18046.5299145299,17725.0498442368,9,10,43.5555555555556,34.6,16385.7514021908,15666.7637846578,632,620,7860.70253164557,7879.47258064516,26,25,24.8846153846154,25.4,7281.98183964458,7300.29998671626,291,204,1075.73883161512,1040.02941176471,146,120,2.31506849315068,1.91666666666667,1045.89662698413,1013.34701388889
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,16341,626.483630132795,781.601615568203,8.56385778104155,582.5,739.5,6.5,84,81,4,23,6,4392.91304347826,4337,6,4,3.83333333333333,1.5,4449.04861111111,4525.33333333333,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,22,5,1043.59090909091,935.2,8,4,2.875,1.25,1010.9625,933.375
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,39704,676.171141446706,185.937739270602,9.77382631472899,615.5,132.5,6.5,121,100,6,333,39,6603.37237237237,3982.53846153846,41,24,16.1219512195122,2.16666666666667,5890.69321464603,4124.17788461538,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1,0,6947,NaN,1,0,1,NaN,6947,NaN,164,48,1248.37804878049,1072.625,61,33,3.72131147540984,1.60606060606061,1181.90097688957,1058.04343434343
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,74411,741.619962102377,121.682345352166,10.164881536332,648.5,30.5,6.5,163,191,7,154,12,7310.42857142857,3843.08333333333,28,10,16.1428571428571,1.4,6227.65413220842,3837.93333333333,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2,0,6242,NaN,2,0,1,NaN,6242,NaN,102,41,1124.54901960784,1061.21951219512,41,23,2.73170731707317,1.8695652173913,1069.11480836237,996.877329192547
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,30805,753.878169128388,742.408634961857,8.41210842395715,681.5,692.5,5.5,142,96,6,12,11,4007.41666666667,4061.90909090909,5,4,3.2,3.75,3932.22666666667,4063.28333333333,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,43,33,1082.83720930233,1073.15151515152,23,19,4.1304347826087,2.31578947368421,1080.10497214904,1031.35012531328
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,15243,833.069933740077,874.057009774979,8.54477465065932,799.5,826.5,6.5,73,90,4,148,148,4680.98648648649,4680.98648648649,12,12,21,21,4484.2381327714,4484.2381327714,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,5,5,994.8,994.8,2,2,2.5,2.5,987,987
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,16028,866.398365360619,820.766221612179,8.62340903419017,824.5,779.5,6.5,81,85,5,180,91,5423.35555555556,5157.83516483516,17,13,14.1176470588235,9.69230769230769,5105.29418092374,4100.59066577451,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2,0,6177.5,NaN,1,0,2,NaN,6177.5,NaN,141,20,1491.56028368794,1063.6,17,12,12.4705882352941,1.91666666666667,1468.07401351718,1089.86805555556
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,22012,265.961884426676,514.837316009449,8.85516990732328,216.5,465.5,6.5,100,102,4,304,72,4542.71052631579,4097.94444444444,66,38,11.3181818181818,2.28947368421053,4662.45174484887,4095.21757518797,24,24,22023.7083333333,22023.7083333333,1,1,62,62,19204.2903225806,19204.2903225806,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,5330,5024,1589.35234521576,1599.20163216561,386,358,21.8626943005181,21.2765363128492,1344.58167210372,1332.99340986346
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,2883,847.762747138397,956.005202913632,8.51821019771072,829.5,929.5,7.5,36,62,2,4,4,4608.25,4608.25,1,1,8,8,4218.25,4218.25,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,136,136,1328.36029411765,1328.36029411765,7,7,39.8571428571429,39.8571428571429,1098.98143447431,1098.98143447431
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,4450,937.98808988764,786.685393258427,9.11842696629214,914.5,741.5,7.5,46,86,3,12,5,3856.08333333333,3610.2,7,4,5.57142857142857,1.25,3872.10930735931,3675.875,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,300,295,9653.53,9698.14576271187,13,13,55.5384615384615,54.5384615384615,7699.39920248745,7689.12719120102,143,134,1133.98601398601,1135.96268656716,76,76,3.80263157894737,3.26315789473684,1083.11974182616,1078.11661682616
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,2198,1017.22020018198,706.177888989991,9.47725204731574,1005.5,676.5,7.5,19,53,4,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,4682,346.167449807774,451.387441264417,9.3543357539513,320.5,422.5,7.5,50,58,3,23,15,3795.04347826087,3686.66666666667,11,10,2.27272727272727,1.6,3765.42045454545,3598.55,180,180,21275.2,21275.2,5,5,79.6,79.6,17795.2810515222,17795.2810515222,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,22,14,1059.13636363636,1076.85714285714,10,8,2.9,2.375,1020.44047619048,1018.70238095238
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,20791,564.586215189265,300.589533932952,9.92352460199125,516.5,252.5,7.5,100,99,4,141,14,4429.34042553191,3890,47,10,6.02127659574468,1.5,4488.96502141476,3973,2387,2309,25990.017176372,26061.9748809008,25,25,130.12,124.72,19422.0478339445,19271.2947333913,8,8,9637.75,9637.75,3,3,2.66666666666667,2.66666666666667,9391.22222222222,9391.22222222222,238,39,1258.21848739496,1131.17948717949,57,22,6.57894736842105,2.04545454545455,1212.2059270156,1106.00378787879
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,15893,662.329704901529,257.218460957654,10.0660668218713,620.5,229.5,7.5,82,65,5,4,2,3771.75,3492,3,2,1.33333333333333,1,3665.83333333333,3492,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,28,12,1104.75,1047.75,11,9,6.81818181818182,1.55555555555556,1102.32878787879,1040.74074074074
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,482,913.919087136929,764.240663900415,8.96887966804979,901.5,746.5,7.5,24,34,2,8,3,3636.125,3388.33333333333,6,2,2.16666666666667,2,3773.56944444444,3712.33333333333,62,62,22071.1129032258,22071.1129032258,1,1,128,128,20191.7265625,20191.7265625,183,121,10369.5464480874,8422.71074380165,8,9,64.5,37.3333333333333,7732.49975978296,7470.06410953631,62,42,1406.96774193548,1356.64285714286,28,23,7.67857142857143,5.39130434782609,1232.4863181131,1241.14281113412
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,900,932.233333333333,735.358888888889,9.21444444444444,919.5,718.5,7.5,26,32,3,8,1,3593.375,3940,2,1,7.5,1,3750.50892857143,3940,20,7,15861.35,14173.4285714286,2,2,29,16.5,15188.7289473684,14113.3423076923,451,411,10722.376940133,10806.2262773723,16,16,71.625,61.75,9519.61041342824,9812.40990940268,94,73,1414.34042553191,1361.30136986301,36,34,7.13888888888889,5.14705882352941,1314.04030885249,1271.12417982344
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,163,972.533742331288,734.368098159509,9.06748466257669,965.5,726.5,8.5,13,15,2,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,15,15,8525.4,8525.4,2,2,133.5,133.5,9452.46247146119,9452.46247146119,1,1,1010,1010,1,1,2,2,1122.5,1122.5
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_11_Linear unmixing,8135,574.627166564229,112.834542102028,10.9336201598033,543.5,76.5,8.5,61,72,4,32,23,4349.125,4209.26086956522,11,12,4.54545454545455,2.91666666666667,3976.17733214498,3959.72083333333,507,482,22301.775147929,22288.3008298755,11,11,65.5454545454545,63.0909090909091,17857.9761050624,17879.6517057411,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,85,78,1164.8,1150.19230769231,35,34,3.82857142857143,2.67647058823529,1104.73104514533,1097.22352941176
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_1_Linear unmixing,26860,373.759530900968,989.53261355175,3.60893521965748,307.5,939.5,0.5,140,85,6,10,1,7891.6,6803,3,1,3.33333333333333,1,7759.2380952381,6803,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_1_Linear unmixing,7773,24.3941849993567,547.312234658433,5.13199536858356,0.5,517.5,2.5,59,64,5,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,640,640,3265.8109375,3265.8109375,36,36,21.8611111111111,21.8611111111111,2463.02666668937,2463.02666668937
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_1_Linear unmixing,22601,163.960046015663,483.280695544445,5.36516083359143,108.5,439.5,2.5,105,101,5,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_1_Linear unmixing,15925,186.000690737834,890.302668759812,4.25864992150706,153.5,831.5,1.5,68,116,5,17,1,7859.76470588235,7446,9,1,4.55555555555556,1,8029.45574795575,7446,2,0,12591,NaN,1,0,14,NaN,13372.7857142857,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,5,0,2360.4,NaN,3,0,2.33333333333333,NaN,2225.46666666667,NaN
Br5558_NAC_Triangle_1_TAC1520_DRD1570_DRD2620_PENK690_1_Linear unmixing,11341,323.300502601182,682.250066131734,4.7090203685742,296.5,640.5,2.5,61,91,4,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2,2,12049.5,12049.5,1,1,17,17,14965.1764705882,14965.1764705882,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
