names,RVolume,X,Y,Z,BB1,BB2,BB3,BB4,BB5,BB6,P_Opal520_Lp20,MP_Opal520_Lp20,MI_P_Opal520_Lp20,MI_MP_Opal520_Lp20,D_Opal520_Lp20,MD_Opal520_Lp20,V_Opal520_Lp20,MV_Opal520_Lp20,MI_D_Opal520_Lp20,MI_MD_Opal520_Lp20,P_Opal570Lp1_0,MP_Opal570Lp1_0,MI_P_Opal570Lp1_0,MI_MP_Opal570Lp1_0,D_Opal570Lp1_0,MD_Opal570Lp1_0,V_Opal570Lp1_0,MV_Opal570Lp1_0,MI_D_Opal570Lp1_0,MI_MD_Opal570Lp1_0,P_Opal620_LP10,MP_Opal620_LP10,MI_P_Opal620_LP10,MI_MP_Opal620_LP10,D_Opal620_LP10,MD_Opal620_LP10,V_Opal620_LP10,MV_Opal620_LP10,MI_D_Opal620_LP10,MI_MD_Opal620_LP10,P_Opal690Lp30,MP_Opal690Lp30,MI_P_Opal690Lp30,MI_MP_Opal690Lp30,D_Opal690Lp30,MD_Opal690Lp30,V_Opal690Lp30,MV_Opal690Lp30,MI_D_Opal690Lp30,MI_MD_Opal690Lp30
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_10_Linear unmixing,25352,504.072656989587,621.056405806248,8.24270274534553,456.5,576.5,4.5,101,88,7,8510,8134,5973.70023501763,5979.93754610278,100,101,289.6,263.465346534653,5132.71424373421,5100.28060089081,332,332,9404.51807228916,9404.51807228916,15,15,76,74.6666666666667,8316.73027237648,8302.21154665776,372,316,2028.90053763441,2084.91772151899,74,63,8.74324324324324,7.3968253968254,1554.29440143409,1512.80739697068,957,916,903.847439916405,905.631004366812,223,200,7.41255605381166,7.51,833.891428960521,829.455655048426
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_10_Linear unmixing,39184,869.841185177624,117.059437525521,8.90468048182932,824.5,60.5,4.5,96,116,9,17,1,4355.88235294118,4623,12,1,10.1666666666667,1,4156.76973941452,4623,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,158,23,1610.56329113924,1407.91304347826,55,21,6.85454545454545,1.61904761904762,1644.24604094379,1421.70238095238,248,75,854.915322580645,745.533333333333,88,52,4.64772727272727,1.63461538461538,805.688889651651,740.30032051282
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_10_Linear unmixing,1987,175.645193759436,527.024660291897,9.28334172118772,156.5,513.5,6.5,38,28,5,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_10_Linear unmixing,2853,257.581843673326,371.115667718191,8.32246757798808,232.5,340.5,6.5,49,64,4,2,0,3851,NaN,1,0,32,NaN,4348.28125,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,13,0,1633.30769230769,NaN,5,0,14.2,NaN,1680.51147540984,NaN,17,1,893.588235294118,703,8,1,4,1,921.183894230769,703
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_10_Linear unmixing,6747,583.218319253001,12.0901141247962,9.65984882169853,554.5,0.5,6.5,62,31,7,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_10_Linear unmixing,20577,758.828352043544,205.773630752782,9.00335325849249,719.5,161.5,5.5,78,92,7,14,6,4045.78571428571,3969.5,6,1,10,7,4207.45855694693,3967.57142857143,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,151,30,1556.04635761589,1428.33333333333,58,20,12.4655172413793,1.85,1582.48603144735,1425.1675,247,82,836.287449392713,785.268292682927,105,57,5.83809523809524,1.64912280701754,846.446763068156,784.571442495127
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_10_Linear unmixing,8282,815.217459550833,160.313088625936,9.95773967640667,793.5,131.5,6.5,45,64,7,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,5,5,1426.4,1426.4,1,1,5,5,1426.4,1426.4,3,3,781.333333333333,781.333333333333,3,3,3,2,753.8,728.666666666667
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_10_Linear unmixing,6957,969.46428058071,947.151789564467,9.63173781802501,936.5,917.5,6.5,63,64,6,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_10_Linear unmixing,17920,58.5236607142857,906.342801339286,8.90412946428571,16.5,868.5,5.5,79,83,6,33,1,4380.69696969697,4450,5,1,23,2,4373.77671957672,4082.5,2,2,5560,5560,1,1,2,2,5560,5560,42,2,1509.90476190476,1314.5,23,1,6.21739130434783,2,1524.85841938451,1314.5,98,17,790.510204081633,718.823529411765,63,17,2.44444444444444,1.05882352941176,777.77837788314,720.823529411765
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_10_Linear unmixing,9394,224.828720459868,443.055035128806,9.69650840962316,196.5,410.5,6.5,57,61,6,79,57,4178.24050632911,4220.73684210526,16,9,59.375,25.5555555555556,4185.42409458555,4037.93297646928,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,74,2,1616.47297297297,1326.5,38,2,8.55263157894737,1,1695.81786600387,1326.5,150,15,842.193333333333,744.6,61,14,4.9672131147541,1.35714285714286,835.37810496625,745.55
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_10_Linear unmixing,160,468.1,305.70625,8.25,461.5,299.5,7.5,13,16,2,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_10_Linear unmixing,238,479.428571428571,234.920168067227,8,472.5,222.5,7.5,14,25,1,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_10_Linear unmixing,40,479.975,325.625,8.9,475.5,320.5,7.5,8,10,2,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_10_Linear unmixing,11,498.818181818182,318.090909090909,8,497.5,315.5,7.5,3,5,1,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_10_Linear unmixing,5824,52.8873626373626,516.212568681319,9.80357142857143,22.5,487.5,7.5,65,61,5,2,0,3956,NaN,2,0,18.5,NaN,4338.70606060606,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,23,1,1533.39130434783,1507,13,1,3.76923076923077,1,1527.53723776224,1507,51,12,759.333333333333,730.166666666667,32,9,2.46875,1.33333333333333,781.70542478355,723.111111111111
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_10_Linear unmixing,20,585.7,1023.75,9.7,580.5,1022.5,8.5,9,2,2,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_10_Linear unmixing,893,924.022396416573,936.907054871221,10.3617021276596,910.5,927.5,8.5,26,18,4,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_11_Linear unmixing,16261,148.742758747924,235.96347088125,8.65217391304348,120.5,205.5,3.5,60,56,10,54,4,3534.38888888889,3163.5,15,2,10.2,2,3513.82500165988,3110.33333333333,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,27,1,1835.96296296296,1578,13,1,2.46153846153846,1,1846.80769230769,1578,68,19,866.397058823529,801.263157894737,38,14,3.15789473684211,1.35714285714286,858.087327694236,764.857142857143
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_11_Linear unmixing,17994,303.495943092142,314.295598532844,7.83122151828387,265.5,281.5,2.5,66,81,10,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1,1,1374,1374,1,1,1,1,1374,1374
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_11_Linear unmixing,21596,482.926375254677,732.155306538248,9.27597703278385,444.5,689.5,4.5,78,84,8,73,20,3237.20547945205,2959,25,15,7.76,1.46666666666667,3243.36208624548,2989.2,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,23,6,1824.30434782609,1698,18,6,1.72222222222222,1,1802.00617283951,1698,84,27,837.297619047619,797.185185185185,49,23,4.30612244897959,1.43478260869565,798.182980738083,764.280797101449
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_11_Linear unmixing,17101,528.975907841647,402.83538974329,8.44892111572423,499.5,370.5,4.5,56,64,9,1048,1014,4108.55629770992,4107.0315581854,20,20,267.45,263.1,3807.83941660181,3798.50427172281,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,193,178,2402.36787564767,2443.60112359551,15,13,17.8,19.3846153846154,1911.16759546296,1894.16773835469,43,29,827.162790697674,776.241379310345,22,19,3.09090909090909,2.73684210526316,780.878292011019,757.802456140351
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_11_Linear unmixing,21274,99.5199304315126,293.901664003008,8.79712324903638,64.5,251.5,5.5,70,86,7,160,52,3311.60625,3118.88461538462,35,21,13.7428571428571,4.71428571428571,3340.9794252795,3140.74053644768,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,25,3,1767.76,1804.66666666667,20,3,1.7,1,1756.40208333333,1804.66666666667,116,52,806.068965517241,773.365384615385,70,39,2.95714285714286,2.79487179487179,808.180969936362,780.659372236958
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_11_Linear unmixing,15799,436.785935818723,784.539274637635,9.30071523514146,411.5,751.5,4.5,50,66,9,70,36,3547.35714285714,3676.22222222222,5,7,57.6,25.7142857142857,3357.9283625731,3401.43692564745,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,12,4,1736.83333333333,1780.75,6,4,2,1,1754.38095238095,1780.75,20,9,766.5,767.666666666667,11,6,2.18181818181818,1.5,782.108225108225,743.555555555556
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_11_Linear unmixing,23622,510.503513673694,313.118872237744,8.80209127084921,459.5,267.5,5.5,105,94,6,9021,8945,4310.04012858885,4301.26294019005,117,120,209.435897435897,190.216666666667,3907.97304796315,3869.91715998213,260,260,6944.09230769231,6944.09230769231,10,10,75.1,72.4,6639.44706842733,6666.23766893302,516,502,2352.74224806202,2362.47410358566,65,63,18.6153846153846,17.2222222222222,1907.87416084327,1863.46011449292,380,367,876.039473684211,875.092643051771,121,120,5.66115702479339,4.63333333333333,801.280841137403,792.558560485984
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_11_Linear unmixing,18988,706.268959342743,865.488308405309,8.85522435222246,674.5,824.5,5.5,69,83,7,319,139,3408.33228840125,3346.57553956835,61,27,12.3114754098361,6.88888888888889,3274.69398851273,3119.16833213817,3,1,4623.33333333333,4915,2,1,3.5,3,4647.5,4556,108,5,1912.75925925926,1896.2,53,5,4.54716981132075,1.2,1870.48708131491,1865.7,329,80,850.884498480243,800.925,138,51,4.35507246376812,1.88235294117647,837.626230940197,784.083660130719
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_11_Linear unmixing,423,148.631205673759,445.751773049645,8.34988179669031,141.5,437.5,6.5,14,18,4,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_11_Linear unmixing,8320,588.056971153846,605.674158653846,9.75096153846154,555.5,571.5,7.5,67,65,4,101,9,3268.26732673267,3061.88888888889,32,3,15,6.33333333333333,3396.51939823774,3001.70833333333,2,1,4434,4298,2,1,1,1,4434,4298,71,3,1767.43661971831,1654.66666666667,38,3,8.42105263157895,1,1867.81890589972,1654.66666666667,182,37,846.335164835165,736.351351351351,78,30,5.24358974358974,1.7,838.207404178973,733.452777777778
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_11_Linear unmixing,7365,1012.00964019009,870.950577053632,10.4742701968771,992.5,844.5,6.5,32,53,8,32,2,3816.8125,4151.5,3,1,48.6666666666667,4,3663.86738351254,3695.5,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,15,0,2026.66666666667,NaN,7,0,12.1428571428571,NaN,2268.64425770308,NaN,39,12,916.820512820513,764,14,7,4.71428571428571,2,908.826785714286,752.47619047619
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_11_Linear unmixing,3502,621.830097087379,377.758423757853,9.42261564820103,598.5,359.5,6.5,45,37,5,81,59,3420.62962962963,3451.57627118644,15,10,7,8.1,3086.3923426382,3090.51434729064,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,12,1,1780.33333333333,1610,9,1,1.66666666666667,1,1739.25,1610,51,26,823.313725490196,745.307692307692,32,23,2.625,1.30434782608696,815.659895833333,758.971014492754
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_11_Linear unmixing,6932,812.265724177726,709.092469705713,10.5141373341027,787.5,687.5,7.5,52,45,6,18,4,3962.22222222222,2928.5,11,3,38.8181818181818,1.33333333333333,3707.53510263123,2968,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,18,1,2259.72222222222,1734,6,1,7.83333333333333,1,1889.81137566138,1734,38,13,903.5,746.461538461538,18,8,2.5,1.625,918.775252525252,733.041666666667
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_12_Linear unmixing,20377,632.633164842715,465.910487314129,8.7645875251509,596.5,423.5,4.5,78,84,7,5490,5137,4590.12859744991,4592.46174810201,104,100,158.980769230769,155.65,4182.31514914907,4116.89048924499,48,45,3678.41666666667,3734.88888888889,7,4,8.85714285714286,11.5,3304.34821428571,3607.109375,998,801,1575.62124248497,1561.00873907615,132,122,17.8787878787879,15.1885245901639,1474.17229914729,1394.02648256532,735,598,780.813605442177,750.877926421405,244,208,4.05737704918033,3.82211538461538,721.876658418848,684.430624778253
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_12_Linear unmixing,15057,697.707577870758,778.881981802484,9.59998671714153,671.5,742.5,3.5,51,71,10,25,25,3829.64,3829.64,2,2,22,22,3571.69444444444,3571.69444444444,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2,2,1103,1103,2,2,2,2,1111.16666666667,1111.16666666667,2,2,548,548,2,2,1,1,548,548
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_12_Linear unmixing,26530,823.09159442141,585.371353185074,9.41172257821334,783.5,549.5,3.5,72,88,11,68,5,3902.95588235294,3058.8,14,3,13.5,2,3838.2663875564,3022.72222222222,13,0,2988.69230769231,NaN,12,0,2.58333333333333,NaN,3080.37592592593,NaN,125,21,1594.592,1375.28571428571,28,13,12.3214285714286,1.69230769230769,1596.12339492264,1330.68846153846,144,38,780.444444444444,674.894736842105,62,32,4.37096774193548,1.1875,750.862387362488,676.041666666667
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_12_Linear unmixing,13600,234.603088235294,412.848970588235,9.06205882352941,204.5,368.5,5.5,57,83,7,98,22,3360.11224489796,3163,40,15,5.5,2.13333333333333,3358.71950396825,3215.68666666667,5,0,2984.6,NaN,4,0,1.5,NaN,3020.125,NaN,148,35,1343.89189189189,1248.65714285714,70,24,3.5,1.625,1358.78452745667,1278.8621031746,282,103,709.858156028369,657.669902912621,115,68,3.75652173913043,1.89705882352941,687.579843783301,661.805497198879
Br5558_NAC_Swirl_1_GAD1520_PVALB570_KIT620_PTHLH690_12_Linear unmixing,9312,400.067439862543,657.089239690722,9.19823883161512,376.5,633.5,4.5,53,52,9,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
