names,RVolume,X,Y,Z,BB1,BB2,BB3,BB4,BB5,BB6,P_Opal520_Lp20,MP_Opal520_Lp20,MI_P_Opal520_Lp20,MI_MP_Opal520_Lp20,D_Opal520_Lp20,MD_Opal520_Lp20,V_Opal520_Lp20,MV_Opal520_Lp20,MI_D_Opal520_Lp20,MI_MD_Opal520_Lp20,P_Opal570Lp1_0,MP_Opal570Lp1_0,MI_P_Opal570Lp1_0,MI_MP_Opal570Lp1_0,D_Opal570Lp1_0,MD_Opal570Lp1_0,V_Opal570Lp1_0,MV_Opal570Lp1_0,MI_D_Opal570Lp1_0,MI_MD_Opal570Lp1_0,P_Opal620_LP10,MP_Opal620_LP10,MI_P_Opal620_LP10,MI_MP_Opal620_LP10,D_Opal620_LP10,MD_Opal620_LP10,V_Opal620_LP10,MV_Opal620_LP10,MI_D_Opal620_LP10,MI_MD_Opal620_LP10,P_Opal690Lp30,MP_Opal690Lp30,MI_P_Opal690Lp30,MI_MP_Opal690Lp30,D_Opal690Lp30,MD_Opal690Lp30,V_Opal690Lp30,MV_Opal690Lp30,MI_D_Opal690Lp30,MI_MD_Opal690Lp30
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,14299,462.333939436324,447.181621092384,7.80725924889852,426.5,400.5,5.5,72,93,5,2,1,7189,7612,2,1,1,1,7189,7612,286,284,42924.4895104895,43031.5352112676,14,13,36.4285714285714,39.0769230769231,35734.2507084248,36350.4238398421,614,614,15893.8713355049,15893.8713355049,16,16,45.75,45.75,12199.6626002449,12199.6626002449,135,107,2002.4,2016.84112149533,37,28,6.7027027027027,4.42857142857143,1810.01336178616,1781.46150085034
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,14792,550.861952406706,714.854786371011,7.87560843699297,515.5,676.5,5.5,73,78,5,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,6236,586.228992944195,976.641917896087,7.61497754971135,559.5,940.5,5.5,48,65,4,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,16449,706.068210833485,316.240500942307,7.83409325794881,663.5,266.5,5.5,83,103,5,9,0,7784.77777777778,NaN,2,0,9,NaN,8140.67647058824,NaN,357,352,36535.2464985994,36442.9403409091,28,28,35.25,34.6071428571429,35094.3670368174,34982.8286229165,49,47,10710.2653061224,10673.0638297872,5,5,18.2,17.2,10207.6504761905,10228.3333333333,15,12,1667.2,1641.5,11,9,2.72727272727273,2.33333333333333,1681.66666666667,1667.66666666667
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,16699,727.46080603629,383.336367447152,8.11371938439427,684.5,336.5,5.5,88,97,5,1,0,9514,NaN,1,0,4,NaN,8679.25,NaN,27,27,36749.7037037037,36749.7037037037,2,2,25,25,35198.6794871795,35198.6794871795,219,217,11626.8675799087,11652.1566820276,12,11,19.75,20.5454545454545,10587.3706031147,10712.2885918277,34,33,1746.94117647059,1739.0303030303,19,19,2.57894736842105,2.15789473684211,1792.13070175439,1791.23552631579
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,14693,800.70046961138,959.266793711291,7.38623834479004,761.5,917.5,4.5,76,78,5,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,54,54,43560.8703703704,43560.8703703704,3,3,294.333333333333,285.333333333333,40683.6895314742,39201.8967964315,2,2,10203,10203,1,1,8,8,9918.375,9918.375,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,17482,828.570930099531,754.362658734699,8.33119780345498,780.5,705.5,5.5,85,98,5,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,13,4,1667.61538461538,1638.25,5,3,3.4,1.33333333333333,1638.66428571429,1666.5
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,13710,863.585047410649,815.965426695842,7.75703865791393,832.5,776.5,4.5,63,74,6,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,51736,972.244355961033,140.811601206123,8.5465439925777,919.5,74.5,4.5,105,128,7,147,6,9589.27210884354,7538.16666666667,24,5,23.7083333333333,1.2,10095.2416522093,7547.8,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,12,0,9675.75,NaN,4,0,15.25,NaN,9548.96980676329,NaN,240,33,1995.2875,1716.90909090909,46,22,13.304347826087,1.63636363636364,2023.40509189286,1643.56439393939
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,9583,970.352916623187,53.5758113325681,8.81185432536784,943.5,24.5,5.5,54,51,6,5,0,9279.6,NaN,2,0,37,NaN,10957.2452991453,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,3,0,1681.33333333333,NaN,1,0,39,NaN,2384.74358974359,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,28682,77.4776166236664,210.584931315808,8.92172791297678,27.5,167.5,5.5,100,86,6,38,0,11330.5789473684,NaN,2,0,29.5,NaN,10435.1726044226,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,7,0,10222,NaN,4,0,1.75,NaN,9739,NaN,51,0,2406.13725490196,NaN,9,0,7.88888888888889,NaN,2032.82925407925,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,18558,167.125983403384,305.468908287531,8.01325573876495,126.5,253.5,5.5,79,103,5,1,0,10368,NaN,1,0,1,NaN,10368,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1363,1326,14334.7028613353,14365.3846153846,44,43,48.3863636363636,46.3255813953488,11671.0508226895,11662.6829042933,2051,1977,2194.27254997562,2194.71522508852,202,199,21.7871287128713,19.8040201005025,2002.52938504866,1983.32692593766
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,9360,237.749038461538,118.942841880342,8.68632478632479,207.5,91.5,6.5,62,58,5,1,0,7259,NaN,1,0,1,NaN,7259,NaN,142,142,41386.3309859155,41386.3309859155,9,9,34,34,37693.3554902462,37693.3554902462,866,864,13469.727482679,13478.1539351852,23,23,45.2173913043478,44.9130434782609,11710.8275511481,11733.8737636372,707,657,2240.43988684583,2267.10197869102,91,86,16.9340659340659,16.7441860465116,1894.08946312044,1906.00346515549
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,14421,348.988003605853,182.236183343735,9.2109423757021,316.5,146.5,6.5,68,73,5,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,18592,366.103216437177,417.449817125645,8.29727839931153,317.5,376.5,5.5,93,85,5,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1,1,25224,25224,1,1,56,56,43719.875,43719.875,31,31,10394.4193548387,10394.4193548387,3,3,10.3333333333333,10.3333333333333,10299.8990196078,10299.8990196078,21,21,1670.47619047619,1670.47619047619,13,13,1.92307692307692,1.92307692307692,1710.39743589744,1710.39743589744
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,15047,421.579716887087,481.026251079949,7.98238851598325,384.5,446.5,4.5,80,69,6,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,46,46,41070.3695652174,41070.3695652174,4,4,42.5,42.5,38460.433303067,38460.433303067,1,1,11429,11429,1,1,1,1,11429,11429,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,8026,600.239222526788,316.089334662347,8.485920757538,575.5,283.5,6.5,48,67,4,6,0,8199,NaN,1,0,6,NaN,8199,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,10,0,1893.3,NaN,3,0,23.3333333333333,NaN,2040.40185185185,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,14394,626.542656662498,393.493955814923,8.51583993330554,594.5,347.5,5.5,63,88,6,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,34,34,37282.3235294118,37282.3235294118,2,2,19,19,32268.7638888889,32268.7638888889,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,11223,668.791945112715,267.440345718614,7.89548249131248,634.5,235.5,5.5,80,69,5,27,0,10777.2962962963,NaN,3,0,13.3333333333333,NaN,10167.7732026144,NaN,120,120,35844.3833333333,35844.3833333333,5,5,71.8,71.8,38160.6486962198,38160.6486962198,26,23,10090.8846153846,10004.3913043478,4,2,6.5,11.5,10478.0770833333,9900.90416666667,43,8,2182.97674418605,1772,8,6,9.375,3.66666666666667,1945.24462439734,1704.30158730159
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,16405,739.91380676623,504.84614446815,8.06107893934776,701.5,465.5,5.5,76,80,5,3,0,7892.33333333333,NaN,3,0,1.66666666666667,NaN,7987.22222222222,NaN,76,76,40680.4078947368,40680.4078947368,6,6,31.5,31.5,36829.1590353129,36829.1590353129,95,94,10729.8736842105,10748.1382978723,8,8,15.875,15.375,10600.0273141186,10552.2634252297,14,7,1804.85714285714,1672,10,6,2.9,1.16666666666667,1756.515,1654.25
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,12333,741.729262953053,57.943647125598,8.09673234411741,707.5,23.5,5.5,71,69,5,6,0,8652.5,NaN,2,0,20,NaN,10437.595959596,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,25,1,2061.04,1416,6,1,15.6666666666667,1,2006.27322917222,1416
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,14859,782.397402247796,580.185409516118,8.37586647822868,743.5,542.5,6.5,83,77,4,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,3,2,1640.33333333333,1421,2,2,23.5,1,2046.11111111111,1421
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,784,829.469387755102,442.451530612245,7.53826530612245,813.5,432.5,6.5,31,22,2,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,18772,233.800926912423,48.9220647773279,9.48369912635841,200.5,0.5,6.5,67,91,5,10,1,7819.9,7390,3,1,5,1,7458.23076923077,7390,41,41,44514.8536585366,44514.8536585366,1,1,108,108,45851.1851851852,45851.1851851852,18,18,11469.7777777778,11469.7777777778,2,2,42,42,12937.4,12937.4,78,51,2024.51282051282,2047.96078431373,7,5,17.8571428571429,16.4,1979.10398243866,1933.92688172043
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,1535,524.102931596091,426.362866449511,8.17133550488599,510.5,408.5,6.5,27,38,3,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2,2,37042,37042,1,1,45,45,37978.6222222222,37978.6222222222,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2,2,1798.5,1798.5,2,2,2,1,1849.5,1798.5
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,81,717.617283950617,448.41975308642,8,713.5,442.5,7.5,9,12,1,1,0,8633,NaN,1,0,92,NaN,9984.8152173913,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1,0,1541,NaN,1,0,8,NaN,2364.375,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,1523,1016.2390019698,788.623112278398,8.98686802363756,1002.5,767.5,7.5,22,39,3,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,4497,585.744051589949,24.4767622859684,9.77429397376028,567.5,0.5,7.5,37,60,4,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_10_Linear unmixing,372,850.959677419355,520.193548387097,9.39516129032258,843.5,509.5,8.5,15,21,2,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_11_Linear unmixing,16780,288.504886769964,214.114302741359,6.47622169249106,256.5,167.5,2.5,64,83,7,37,5,6217.7027027027,5716.6,20,2,6.05,4,6385.89428186107,5823.42857142857,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2059,1083,9811.36813987372,9340.98245614035,62,57,81.2741935483871,48.1228070175439,9088.34134203312,9081.80364923252,2998,2137,2371.44062708472,2381.58586803931,237,177,33.8523206751055,31.3107344632768,2214.74949871315,2207.50896041159
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_11_Linear unmixing,37353,547.92161272187,944.431049714882,7.01076218777608,489.5,901.5,1.5,130,98,9,26,5,6669.38461538462,5686,8,3,6,2.33333333333333,6660.21061507937,5885,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,6,2,2133.5,2470.5,5,2,1.8,1,2244.93333333333,2470.5
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_11_Linear unmixing,11471,149.621567430913,921.741434922849,6.89695754511377,124.5,883.5,2.5,51,84,7,11,2,6717.18181818182,6239.5,4,1,4.25,7,6729.22222222222,6689.42857142857,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2,0,1997.5,NaN,1,0,2,NaN,1997.5,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_11_Linear unmixing,10717,198.532518428665,191.059531585332,7.51068396006345,176.5,158.5,3.5,43,66,8,9,9,6596.77777777778,6596.77777777778,2,2,9.5,9.5,6369.76136363636,6369.76136363636,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_11_Linear unmixing,12087,210.546868536444,790.004302142798,7.52833622900637,183.5,759.5,3.5,57,63,7,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_11_Linear unmixing,14886,295.390299610372,302.674526400645,7.38311164852882,265.5,253.5,3.5,58,97,7,3,0,5346,NaN,3,0,2,NaN,5759.5,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1603,1592,10011.6057392389,10010.5684673367,48,47,68.2291666666667,68.7659574468085,9066.69966445209,9108.17537732203,3576,3531,2801.46476510067,2808.83149249504,191,186,47.9214659685864,44.4408602150538,2421.20801189672,2421.06965961124
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_11_Linear unmixing,7191,567.799471561674,263.279098873592,7.62244472256988,536.5,237.5,4.5,61,58,5,16,0,6146.875,NaN,9,0,9.22222222222222,NaN,6388.72364672365,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,28,0,1937.10714285714,NaN,20,0,6.05,NaN,1993.40474109224,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_11_Linear unmixing,6193,590.997093492653,880.394800581302,7.56822218633942,568.5,851.5,3.5,42,51,7,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1,0,1556,NaN,1,0,1,NaN,1556,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_11_Linear unmixing,11214,665.63822008204,931.125111467808,8.12145532370251,636.5,894.5,4.5,55,66,7,3,3,7065.66666666667,7065.66666666667,1,1,4,4,6861,6861,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_11_Linear unmixing,7703,712.812021290406,49.3531091782422,8.11151499415812,681.5,26.5,4.5,61,49,7,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_11_Linear unmixing,12446,405.64848143982,889.952916599711,8.00803470994697,371.5,856.5,4.5,71,62,6,46,25,9177.23913043478,7895.96,6,6,16.1666666666667,10.8333333333333,7358.29328063241,7176.51183574879,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_11_Linear unmixing,8026,622.404809369549,837.610640418639,8.07251432843259,589.5,800.5,5.5,62,71,5,39,1,8052.02564102564,5591,6,1,37.8333333333333,2,9310.32103489544,5623.5,1,0,10241,NaN,1,0,10,NaN,11929.5,NaN,4,0,7233.75,NaN,3,0,11.3333333333333,NaN,8286.62356321839,NaN,19,1,2029.94736842105,1989,11,1,11.0909090909091,1,2177.25527113788,1989
Br5558_NAC_Square_1_RXFP2520_GABRQ570_DRD1620_TAC1690_11_Linear unmixing,2749,622.279374317934,367.005456529647,7.91633321207712,610.5,341.5,5.5,26,51,5,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2,1,1783.5,1954,2,1,1,1,1783.5,1954
