names,RVolume,X,Y,Z,BB1,BB2,BB3,BB4,BB5,BB6,P_Opal520_Lp20,MP_Opal520_Lp20,MI_P_Opal520_Lp20,MI_MP_Opal520_Lp20,D_Opal520_Lp20,MD_Opal520_Lp20,V_Opal520_Lp20,MV_Opal520_Lp20,MI_D_Opal520_Lp20,MI_MD_Opal520_Lp20,P_Opal570Lp1_0,MP_Opal570Lp1_0,MI_P_Opal570Lp1_0,MI_MP_Opal570Lp1_0,D_Opal570Lp1_0,MD_Opal570Lp1_0,V_Opal570Lp1_0,MV_Opal570Lp1_0,MI_D_Opal570Lp1_0,MI_MD_Opal570Lp1_0,P_Opal620_LP10,MP_Opal620_LP10,MI_P_Opal620_LP10,MI_MP_Opal620_LP10,D_Opal620_LP10,MD_Opal620_LP10,V_Opal620_LP10,MV_Opal620_LP10,MI_D_Opal620_LP10,MI_MD_Opal620_LP10,P_Opal690Lp30,MP_Opal690Lp30,MI_P_Opal690Lp30,MI_MP_Opal690Lp30,D_Opal690Lp30,MD_Opal690Lp30,V_Opal690Lp30,MV_Opal690Lp30,MI_D_Opal690Lp30,MI_MD_Opal690Lp30
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_10_Linear unmixing,12604,95.1577277054903,64.7907807045382,11.1650269755633,68.5,34.5,7.5,54,58,7,1,1,3498,3498,1,1,1,1,3498,3498,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_10_Linear unmixing,15609,171.597603946441,384.361970657954,10.5421871996925,136.5,340.5,7.5,63,85,6,48,12,3699.47916666667,3076.5,26,10,4.07692307692308,1.8,3454.3641025641,3080.05,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,15,12,2368.4,2317.5,10,9,4.4,1.88888888888889,2400.53063909774,2335.41666666667
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_10_Linear unmixing,15007,309.170453788232,894.765109615513,10.3654294662491,270.5,847.5,7.5,76,84,5,231,131,4271.11688311688,4467.96946564885,55,38,8.83636363636364,5.15789473684211,3430.12487633712,3410.66560554612,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1160,1012,9107.13362068966,9278.84782608696,41,37,51.8780487804878,49.5675675675676,7570.62115741334,7624.53880664362,8954,7953,4253.73620728166,4289.29448007041,99,104,239.121212121212,190.442307692308,4109.73289441164,4062.32734808469
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_10_Linear unmixing,4327,351.699792003698,1009.78738155766,10.8597180494569,331.5,988.5,7.5,36,36,6,13,8,4389.07692307692,3989.125,1,1,94,28,4591.15957446809,3688.25,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_10_Linear unmixing,4889,738.49376150542,1010.40805890775,10.986909388423,714.5,983.5,7.5,44,41,6,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_10_Linear unmixing,11014,888.589159251861,363.639912838206,11.1419102959869,855.5,324.5,8.5,66,72,5,469,469,4143.26439232409,4143.26439232409,17,17,42.5294117647059,42.5294117647059,3821.91277947931,3821.91277947931,716,716,27703.9036312849,27703.9036312849,18,18,65.2777777777778,65.2777777777778,24693.8624088414,24693.8624088414,697,697,10868.3213773314,10868.3213773314,23,23,63.6086956521739,63.6086956521739,7735.15030301976,7735.15030301976,1414,1413,2908.03677510608,2907.95753715499,61,61,85.1803278688525,80.8524590163934,2663.90530253475,2660.40530212785
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_10_Linear unmixing,10760,954.43875464684,295.659200743494,11.8495353159851,926.5,261.5,8.5,57,61,6,32,4,3447.84375,3409.5,14,4,19.8571428571429,1,3889.81815791858,3409.5,2,2,13715.5,13715.5,1,1,2,2,13715.5,13715.5,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_10_Linear unmixing,10424,961.614639293937,648.360993860322,11.4818687643899,932.5,613.5,8.5,55,70,6,3,3,3190.66666666667,3190.66666666667,1,1,4,4,3140.25,3140.25,1,1,13709,13709,1,1,1,1,13709,13709,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_10_Linear unmixing,215,817.972093023256,435.027906976744,12,807.5,426.5,11.5,19,19,1,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,44,44,33941.3409090909,33941.3409090909,3,3,154.666666666667,154.666666666667,30012.1696784532,30012.1696784532,29,29,7768.1724137931,7768.1724137931,2,2,45,45,7067.13157894737,7067.13157894737,76,76,2746.63157894737,2746.63157894737,4,4,310.25,308.5,2839.49922948783,2841.31425200302
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,16375,18.4948396946565,287.180030534351,7.85691603053435,0.5,257.5,1.5,47,83,11,159,46,3263.78616352201,2994.32608695652,36,20,6.66666666666667,2.7,3285.20437826063,2902.57726190476,16,0,3225.9375,NaN,14,0,1.28571428571429,NaN,3286.46428571429,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,83,7,1215.98795180723,1078,31,7,3.45161290322581,1,1173.10608222423,1078
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,11434,569.083085534371,501.92889627427,7.7801294385167,544.5,476.5,1.5,47,52,11,26,1,4609.19230769231,2628,6,1,12,1,3395.22644212156,2628,8,0,3928.25,NaN,2,0,6.5,NaN,3894.125,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,20,4,1499.55,1094.75,6,3,5.83333333333333,1.33333333333333,1296.52373737374,1063.83333333333
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,17166,126.866888034487,852.526447629034,8.19713386927648,92.5,814.5,3.5,68,74,8,221,71,3037.84615384615,2867.78873239437,65,30,17.2769230769231,5.46666666666667,3321.03679096093,2909.87364061864,52,23,4189.92307692308,3957.13043478261,7,5,7.85714285714286,4.6,3744.76713191024,3633.63777777778,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,50,8,1147.24,1013.5,32,7,3.3125,1.42857142857143,1150.7330776862,1013
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,11689,149.671913765078,787.441440670716,8.52048934896056,125.5,758.5,3.5,48,55,9,6,1,2447.83333333333,2338,2,1,6,1,3293.4,2338,6,5,3907.83333333333,3913.2,2,1,16.5,5,4043.76071428571,3913.2,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,21,5,1345,1307.8,9,3,20.1111111111111,1.66666666666667,1464.16574970855,1253.5
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,30062,405.485829286142,609.599893553323,8.49554254540616,364.5,565.5,4.5,88,89,8,152,40,3550.19736842105,2997.8,52,24,7.88461538461539,2.375,3503.56915996659,3033.91666666667,109,68,4516.11926605505,4313.79411764706,28,14,4.82142857142857,4.85714285714286,3682.75829695767,3570.14897486772,1058,972,7563.9820415879,7652.23765432099,38,36,45.4210526315789,36.5833333333333,6836.45873167229,6854.67664304581,3022,2570,1526.05129053607,1502.53307392996,366,346,15.2841530054645,12.0780346820809,1335.62770680667,1296.3028288319
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,15070,410.483676177837,679.630258792303,9.13490378234904,379.5,646.5,4.5,58,67,8,90,25,3600.68888888889,3295.48,18,13,9.16666666666667,2.38461538461538,3480.81593997869,3252.8663003663,20,4,3448,3020.75,10,4,2.3,1.25,3646.78888888889,3153.5,164,162,7632.71951219512,7648.87037037037,7,7,30.2857142857143,30,7067.50341386555,7076.21607620321,1924,1713,1567.23544698545,1556.3415061296,155,159,26.7548387096774,22.937106918239,1415.5255264065,1398.06463609373
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,14194,452.650415668592,550.867549668874,8.67958292236156,423.5,508.5,3.5,62,77,9,132,10,3984.31818181818,2667.9,17,5,30.9411764705882,6.2,3617.58231284568,2703.92820512821,49,25,4161.38775510204,4621.48,12,1,4.33333333333333,25,3574.73351851852,4621.48,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,81,23,1317.82716049383,1224.69565217391,17,7,12.0588235294118,15.2857142857143,1354.39105753777,1229.64272703617
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,5255,10.6825880114177,395.152426260704,8.6,0.5,369.5,5.5,28,59,6,4,4,2865.25,2865.25,1,1,9,9,3099.66666666667,3099.66666666667,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1,1,1051,1051,1,1,1,1,1051,1051
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,18154,82.9987881458632,645.016084609452,8.17439682714553,50.5,604.5,4.5,64,83,7,253,42,3203.72727272727,2973.07142857143,88,25,13.3295454545455,2.64,3303.76201984706,2952.55361904762,78,53,3760.73076923077,3830.05660377358,18,8,4.55555555555556,6.625,3501.13558201058,3660.01964285714,669,546,9643.58295964126,10090.9285714286,16,16,56.875,47.8125,6851.27556800321,6895.08497279885,3297,2428,1464.39642098878,1443.8550247117,325,265,19.8461538461538,17.9169811320755,1374.4499228434,1349.43994661918
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,12274,549.251914616262,540.120009776764,8.91176470588235,522.5,511.5,4.5,54,54,8,44,13,3539.90909090909,2966.53846153846,16,7,5.625,1.85714285714286,3349.74166666667,2899.78571428571,5,1,3402.6,2904,4,1,1.25,1,3242.875,2904,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,28,6,1180.03571428571,1052.83333333333,11,3,3.45454545454545,2,1167.24444444444,1106.91666666667
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,1345,682.940520446097,5.04907063197026,8.94126394052045,665.5,0.5,5.5,33,12,7,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,4879,779.213773314204,10.0992006558721,8.69891371182619,743.5,0.5,5.5,69,24,6,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,11,11,4445,4445,1,1,14,14,4491.07142857143,4491.07142857143,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,6,1,1145.33333333333,1169,2,1,4,1,1137.14285714286,1169
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,13423,472.32168665723,607.902778812486,9.17946807718096,443.5,573.5,5.5,56,67,7,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1,1,1137,1137,1,1,8,8,1128.875,1128.875
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,17515,551.630830716529,603.706137596346,9.0424778761062,513.5,565.5,5.5,72,77,6,4,4,2395,2395,4,4,2.25,2,2518.45833333333,2510.65,12,12,4547.25,4547.25,1,1,12,12,4547.25,4547.25,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,4,4,1041.25,1041.25,4,4,1,1,1041.25,1041.25
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,12569,553.544036916222,909.435913756066,9.12475137242422,526.5,875.5,5.5,52,70,7,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,13,13,4417.84615384615,4417.84615384615,2,2,10.5,10.5,4203.08333333333,4203.08333333333,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,14934,689.809829918307,617.349002276684,9.08731753046739,653.5,577.5,5.5,68,76,6,30,10,3086.56666666667,3064,17,8,6.05882352941176,2.125,3252.37355592312,3082.52083333333,135,126,4274.1037037037,4328.65873015873,19,14,9.05263157894737,10.3571428571429,3775.35735995691,3765.05704365079,1746,1617,10124.832187858,10359.5534941249,41,40,74.8292682926829,66.675,7142.38361636017,7123.08275179721,2585,2378,1605.32379110251,1593.50841042893,275,261,25.7454545454545,23.5057471264368,1430.87266881591,1418.57511029019
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,9632,744.047030730897,177.682205149502,9.83918189368771,715.5,150.5,6.5,60,53,6,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,10788,745.973489061921,520.623470522803,9.36633296255098,719.5,491.5,5.5,56,57,7,2,0,3134,NaN,2,0,2,NaN,2774.16666666667,NaN,2,1,3122.5,3040,2,1,1,1,3122.5,3040,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,15,0,1410.26666666667,NaN,3,0,13.6666666666667,NaN,1307.36078431373,NaN
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,10615,750.799905793688,462.13697597739,9.13829486575601,716.5,420.5,5.5,68,82,6,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,9662,894.113951562823,88.2609190643759,9.72842061684951,863.5,56.5,5.5,56,59,7,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2,2,4022.5,4022.5,1,1,5,5,4001.2,4001.2,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,8071,917.531284846983,462.428943129724,9.07384462891835,894.5,430.5,5.5,49,73,6,15,4,2667.46666666667,2686.25,12,4,10.9166666666667,2,3030.15587826039,2700.6,30,30,3518,3518,8,8,6.125,6.125,3567.93457792208,3567.93457792208,404,392,8142.49504950495,8191.0306122449,19,17,42.4210526315789,42.1176470588235,6919.50884135613,6842.94814452208,1554,1374,1501.61132561133,1515.21906841339,194,175,18.5567010309278,15.8914285714286,1341.17261029614,1330.19818705549
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,12642,964.778199651954,467.963059642462,9.69617149185255,931.5,436.5,5.5,59,64,7,15,11,2653.6,2613.63636363636,7,5,4.14285714285714,3,2899.67727272727,2678.66333333333,22,21,3916.40909090909,3961.71428571429,6,5,4.33333333333333,5,3461.7380952381,3561.08571428571,65,62,6492.92307692308,6513.35483870968,8,8,26,25.5,6636.39748787712,6657.87665454379,194,170,1272.79896907216,1274.91764705882,47,42,7.23404255319149,7.21428571428571,1186.02186963329,1193.18411542356
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_11_Linear unmixing,8516,368.194105213715,305.841827148896,10.5159699389385,330.5,265.5,8.5,73,81,4,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,15,15,4237.46666666667,4237.46666666667,1,1,15,15,4237.46666666667,4237.46666666667,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_12_Linear unmixing,14032,42.4228192702395,773.145524515393,8.36480900798176,17.5,739.5,3.5,50,67,9,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2,2,16253.5,16253.5,1,1,2,2,16253.5,16253.5,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_12_Linear unmixing,7044,11.4063032367973,738.284071550256,9.03563316297558,0.5,709.5,4.5,29,55,8,19,17,3865.36842105263,3671.23529411765,1,1,22,18,3810.81818181818,3648.5,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_12_Linear unmixing,11250,248.267466666667,422.565955555556,9.32453333333333,220.5,395.5,4.5,56,53,8,9,9,3585.44444444444,3585.44444444444,1,1,17,17,3633.76470588235,3633.76470588235,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_12_Linear unmixing,12087,472.072143625383,467.378423099198,9.0889385289981,449.5,442.5,3.5,49,50,10,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1,1,1081,1081,1,1,1,1,1081,1081
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_12_Linear unmixing,4917,702.512507626602,608.320520642668,7.58185885702664,679.5,587.5,3.5,44,42,7,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_12_Linear unmixing,27085,119.119143437327,958.850950710725,8.74439726786044,75.5,911.5,4.5,85,85,8,14,10,3542.92857142857,3588.6,2,2,39,5.5,3904.21052631579,3524.2,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,2,1,1102,1107,2,1,1,1,1102,1107
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_12_Linear unmixing,18591,204.643483405949,788.859340541122,8.43634016459577,168.5,742.5,4.5,73,88,7,166,62,3562.83734939759,3243.83870967742,64,37,8.25,2.81081081081081,3658.15649490814,3299.23191763192,1,1,14487,14487,1,1,1,1,14487,14487,939,695,8166.0404685836,8143.89064748201,34,32,49.1764705882353,37.375,6935.56869694188,6860.06855557723,3932,3319,1795.22685656155,1798.58330822537,372,306,22.7177419354839,21.2679738562091,1590.47152278615,1572.93967710286
Br5558_NAC_Circle_1_RXFP1520_CRHR2570_DRD1620_TAC1690_12_Linear unmixing,10985,514.399089667729,381.488939462904,8.66973145197997,492.5,355.5,4.5,40,57,8,2,2,3105.5,3105.5,1,1,8,2,3331.875,3105.5,0,0,NaN,NaN,0,0,NaN,NaN,NaN,NaN,10,10,5977.5,5977.5,5,5,3.6,3.6,5907.59333333333,5907.59333333333,299,299,1565.54849498328,1565.54849498328,34,34,22.8235294117647,22.4705882352941,1562.41796106446,1562.84749995105
